ContentKey,FishKey,Prey_OS_ID,Scientific Name,CommonName,Aphia_ID,Prey_Detail_Code,PreyWt,Prey_Count,OS_ID,Length,Year,Trawl_ID,Study Area,Start Depth,End Depth,Start Lat Degree,Start Lat Minutes,Start Long Degree,Start Long Minutes
62114252_90_3_1_-1975_1405,62114252_90_3_1_-1975,6930,AMPHIPODA,AMPHIPOD,1135,81,0.128,,90,48.1,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1975_1406,62114252_90_3_1_-1975,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,90,0.09,,90,48.1,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1975_1407,62114252_90_3_1_-1975,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,17.09,,90,48.1,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1976_1364,62114252_90_3_1_-1976,4950,POLYCHAETA,POLYCHAETE,883,81,0.885,,90,30.8,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1976_1365,62114252_90_3_1_-1976,6930,AMPHIPODA,AMPHIPOD,1135,81,0.374,,90,30.8,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1976_1366,62114252_90_3_1_-1976,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.681,,90,30.8,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1976_1367,62114252_90_3_1_-1976,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.035,,90,30.8,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1977_1376,62114252_90_3_1_-1977,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,3.805,,90,35.8,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1977_1377,62114252_90_3_1_-1977,7881,CAPRELLIDAE,CAPRELLID,101361,,0.019,1,90,35.8,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1977_1378,62114252_90_3_1_-1977,6996,AMPELISCA SP,GAMMARID AMPHIPOD,101445,,0.081,1,90,35.8,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1978_1398,62114252_90_3_1_-1978,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,0.282,,90,46.2,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1978_1399,62114252_90_3_1_-1978,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.028,,90,46.2,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1978_1400,62114252_90_3_1_-1978,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,2.535,,90,46.2,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1978_1401,62114252_90_3_1_-1978,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,8.97,,90,46.2,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1979_1408,62114252_90_3_1_-1979,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,18.351,,90,46.4,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1979_1409,62114252_90_3_1_-1979,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,1.865,,90,46.4,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1979_1410,62114252_90_3_1_-1979,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,11.587,,90,46.4,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1980_1363,62114252_90_3_1_-1980,9998,EMPTY,EMPTY,,,,,90,33.7,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114252_90_3_1_-1981_1397,62114252_90_3_1_-1981,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.966,,90,46,2019,62114252,RISA,390,386,60,33.2542,63,42.2462
62114269_794_3_1_-1984_249,62114269_794_3_1_-1984,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.054,1,794,13.3,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_794_3_1_-1984_250,62114269_794_3_1_-1984,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.149,,794,13.3,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_892_3_1_-1985_248,62114269_892_3_1_-1985,9998,EMPTY,EMPTY,,,,,892,29.1,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_892_3_1_-1986_252,62114269_892_3_1_-1986,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.305,1,892,30,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_892_3_1_-1986_253,62114269_892_3_1_-1986,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.952,,892,30,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_892_3_1_-1987_251,62114269_892_3_1_-1987,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.167,,892,29.8,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_892_3_1_-1988_254,62114269_892_3_1_-1988,10011,SQUID  = DECABRACHIA,SQUID,,,3.745,1,892,19,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_90_3_1_-1982_255,62114269_90_3_1_-1982,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.044,1,90,35.8,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_90_3_1_-1982_256,62114269_90_3_1_-1982,7935,BOREOMYSIS ARCTICA,MYSID,119962,81,0.984,,90,35.8,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_90_3_1_-1982_257,62114269_90_3_1_-1982,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,1.203,,90,35.8,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_90_3_1_-1982_258,62114269_90_3_1_-1982,4949,ANNELIDA,ANNELID,882,81,0.247,,90,35.8,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_90_3_1_-1982_259,62114269_90_3_1_-1982,6000,CRUSTACEA,CRUSTACEAN,1066,81,4.405,,90,35.8,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_90_3_1_-1983_260,62114269_90_3_1_-1983,7935,BOREOMYSIS ARCTICA,MYSID,119962,,2.059,3,90,48.9,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114269_90_3_1_-1983_261,62114269_90_3_1_-1983,10560,MYSIDA,MYSID,149668,81,5.541,,90,48.9,2019,62114269,RISA,537,542,61,4.487,65,39.0829
62114272_892_3_1_-1990_299,62114272_892_3_1_-1990,8112,PANDALUS MONTAGUI,SHRIMP,107651,,7.3,1,892,66.8,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1991_307,62114272_892_3_1_-1991,8112,PANDALUS MONTAGUI,SHRIMP,107651,,9.956,1,892,64.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1991_308,62114272_892_3_1_-1991,853,LIPARIDAE,SEASNAILS,234519,88,6.739,1,892,64.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1991_309,62114272_892_3_1_-1991,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,2.201,,892,64.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1991_310,62114272_892_3_1_-1991,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,5.17,,892,64.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1991_311,62114272_892_3_1_-1991,853,LIPARIDAE,SEASNAILS,234519,88,0,,892,64.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1992_312,62114272_892_3_1_-1992,8112,PANDALUS MONTAGUI,SHRIMP,107651,,7.853,1,892,78.2,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1992_313,62114272_892_3_1_-1992,853,LIPARIDAE,SEASNAILS,234519,88,2.387,1,892,78.2,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1992_314,62114272_892_3_1_-1992,853,LIPARIDAE,SEASNAILS,234519,88,0,,892,78.2,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-1992_315,62114272_892_3_1_-1992,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,11.157,,892,78.2,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-2004_296,62114272_892_3_1_-2004,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.717,1,892,19.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_892_3_1_-2005_291,62114272_892_3_1_-2005,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.219,,892,19.2,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-1998_297,62114272_90_3_1_-1998,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,0.724,,90,35,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-1999_292,62114272_90_3_1_-1999,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,2.381,,90,30.9,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2000_298,62114272_90_3_1_-2000,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,9.264,,90,34.8,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2001_300,62114272_90_3_1_-2001,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.521,1,90,37.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2001_301,62114272_90_3_1_-2001,7935,BOREOMYSIS ARCTICA,MYSID,119962,81,0.663,,90,37.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2001_302,62114272_90_3_1_-2001,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,5.544,,90,37.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2001_303,62114272_90_3_1_-2001,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,3.813,,90,37.1,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2002_304,62114272_90_3_1_-2002,8112,PANDALUS MONTAGUI,SHRIMP,107651,81,4.761,,90,46.4,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2002_305,62114272_90_3_1_-2002,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,15.826,,90,46.4,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114272_90_3_1_-2002_306,62114272_90_3_1_-2002,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,90,46.4,2019,62114272,SFA3,430,428,60,49.3358,66,41.7036
62114274_892_3_1_-2007_1172,62114274_892_3_1_-2007,815,TRIGLOPS NYBELINI,ARCTIC MAILED SCULPIN,127206,88,3.612,1,892,40,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_892_3_1_-2007_1173,62114274_892_3_1_-2007,8112,PANDALUS MONTAGUI,SHRIMP,107651,,2.093,1,892,40,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1174,62114274_90_3_1_-2006,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,3.305,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1175,62114274_90_3_1_-2006,6930,AMPHIPODA,AMPHIPOD,1135,81,2.318,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1176,62114274_90_3_1_-2006,4846,OCTOPODA,OCTOPUS,11718,81,6.36,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1177,62114274_90_3_1_-2006,8530,OPHIUROIDEA,BRITTLE STAR,123084,81,0.036,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1178,62114274_90_3_1_-2006,4950,POLYCHAETA,POLYCHAETE,883,81,2.571,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1179,62114274_90_3_1_-2006,4950,POLYCHAETA,POLYCHAETE,883,81,2.595,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1180,62114274_90_3_1_-2006,7389,ANONYX SP,GAMMARID AMPHIPOD,101592,,1.975,1,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1181,62114274_90_3_1_-2006,7211,RHACHOTROPIS ACULEATA,GAMMARID AMPHIPOD,102224,,3.145,3,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1182,62114274_90_3_1_-2006,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114274_90_3_1_-2006_1183,62114274_90_3_1_-2006,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,16.695,,90,44.1,2019,62114274,SFA3,210,214,60,37.4479,66,20.8157
62114289_794_3_1_-2009_881,62114289_794_3_1_-2009,7935,BOREOMYSIS ARCTICA,MYSID,119962,,1.004,2,794,21.9,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_794_3_1_-2009_882,62114289_794_3_1_-2009,7933,BOREOMYSIS SP,MYSID,119842,81,0.968,,794,21.9,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_794_3_1_-2010_877,62114289_794_3_1_-2010,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.053,,794,22.8,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2011_915,62114289_90_3_1_-2011,4545,CEPHALOPODA,CEPHALOPOD,11707,81,0.183,,90,31.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2011_916,62114289_90_3_1_-2011,6000,CRUSTACEA,CRUSTACEAN,1066,81,6.466,,90,31.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2011_917,62114289_90_3_1_-2011,4949,ANNELIDA,ANNELID,882,81,0.267,,90,31.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2011_918,62114289_90_3_1_-2011,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.674,,90,31.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2012_919,62114289_90_3_1_-2012,4950,POLYCHAETA,POLYCHAETE,883,81,0.4,,90,34.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2013_901,62114289_90_3_1_-2013,8055,PASIPHAEA SP,SHRIMP,107052,,8.898,1,90,42.5,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2013_902,62114289_90_3_1_-2013,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,8.41,,90,42.5,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2014_912,62114289_90_3_1_-2014,8112,PANDALUS MONTAGUI,SHRIMP,107651,,4.686,1,90,40.7,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2014_913,62114289_90_3_1_-2014,8110,PANDALUS SP,SHRIMP,107044,81,3.124,,90,40.7,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2015_924,62114289_90_3_1_-2015,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,4.909,,90,42.3,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2015_925,62114289_90_3_1_-2015,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.099,,90,42.3,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2015_926,62114289_90_3_1_-2015,4950,POLYCHAETA,POLYCHAETE,883,81,0.049,,90,42.3,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2015_927,62114289_90_3_1_-2015,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,8.313,,90,42.3,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2016_935,62114289_90_3_1_-2016,6000,CRUSTACEA,CRUSTACEAN,1066,81,4.96,,90,41,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2016_936,62114289_90_3_1_-2016,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,4.988,,90,41,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2017_873,62114289_90_3_1_-2017,9998,EMPTY,EMPTY,,,,,90,40.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2018_909,62114289_90_3_1_-2018,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,8.084,,90,39.9,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2018_910,62114289_90_3_1_-2018,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,90,39.9,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2018_911,62114289_90_3_1_-2018,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,90,39.9,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2019_908,62114289_90_3_1_-2019,9998,EMPTY,EMPTY,,,,,90,45.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2020_888,62114289_90_3_1_-2020,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,1.851,,90,34.3,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2020_889,62114289_90_3_1_-2020,10097,NEOHELA MONSTROSA,GAMMARID AMPHIPOD,102108,,0.812,1,90,34.3,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2021_886,62114289_90_3_1_-2021,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,2.653,,90,40.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2021_887,62114289_90_3_1_-2021,4950,POLYCHAETA,POLYCHAETE,883,81,5.194,,90,40.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2022_878,62114289_90_3_1_-2022,4545,CEPHALOPODA,CEPHALOPOD,11707,86,0.197,,90,56.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2022_879,62114289_90_3_1_-2022,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,9.303,,90,56.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2023_895,62114289_90_3_1_-2023,8111,PANDALUS BOREALIS,SHRIMP,107649,81,3.38,,90,53.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2024_875,62114289_90_3_1_-2024,4950,POLYCHAETA,POLYCHAETE,883,81,0.189,,90,36.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2024_876,62114289_90_3_1_-2024,8111,PANDALUS BOREALIS,SHRIMP,107649,8,3.787,1,90,36.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2025_920,62114289_90_3_1_-2025,6000,CRUSTACEA,CRUSTACEAN,1066,81,2.5,,90,36.9,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2026_921,62114289_90_3_1_-2026,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,1.984,,90,41.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2026_922,62114289_90_3_1_-2026,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,0.874,,90,41.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2026_923,62114289_90_3_1_-2026,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,3.842,,90,41.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2027_883,62114289_90_3_1_-2027,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.044,,90,41.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2027_884,62114289_90_3_1_-2027,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,2.156,,90,41.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2028_898,62114289_90_3_1_-2028,8138,ARGIS DENTATA,SHRIMP,107550,,12.148,1,90,43,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2029_903,62114289_90_3_1_-2029,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,10.774,,90,52.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2030_904,62114289_90_3_1_-2030,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.906,,90,50.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2030_905,62114289_90_3_1_-2030,4545,CEPHALOPODA,CEPHALOPOD,11707,81,0.129,,90,50.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2030_906,62114289_90_3_1_-2030,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,2.855,,90,50.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2031_914,62114289_90_3_1_-2031,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.034,,90,49.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2032_928,62114289_90_3_1_-2032,6000,CRUSTACEA,CRUSTACEAN,1066,81,1.29,,90,50.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2033_867,62114289_90_3_1_-2033,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,90,0.272,,90,47.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2033_868,62114289_90_3_1_-2033,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.135,,90,47.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2033_869,62114289_90_3_1_-2033,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,2.212,,90,47.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2034_885,62114289_90_3_1_-2034,9998,EMPTY,EMPTY,,,,,90,52.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2035_891,62114289_90_3_1_-2035,8111,PANDALUS BOREALIS,SHRIMP,107649,81,0.425,,90,47.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2035_892,62114289_90_3_1_-2035,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,6.155,,90,47.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2035_893,62114289_90_3_1_-2035,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,9.652,,90,47.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2035_894,62114289_90_3_1_-2035,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,90,47.1,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2036_929,62114289_90_3_1_-2036,726,LYCODES SP,EELPOUT,126104,,61.448,1,90,51.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2036_930,62114289_90_3_1_-2036,726,LYCODES SP,EELPOUT,126104,88,0,,90,51.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2036_931,62114289_90_3_1_-2036,726,LYCODES SP,EELPOUT,126104,88,0,,90,51.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2036_932,62114289_90_3_1_-2036,8530,OPHIUROIDEA,BRITTLE STAR,123084,81,3.722,,90,51.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2036_933,62114289_90_3_1_-2036,8530,OPHIUROIDEA,BRITTLE STAR,123084,81,3.082,,90,51.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2036_934,62114289_90_3_1_-2036,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,90,0.64,,90,51.6,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2037_907,62114289_90_3_1_-2037,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,0.11,,90,47.9,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2038_899,62114289_90_3_1_-2038,6000,CRUSTACEA,CRUSTACEAN,1066,81,1.518,,90,48.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2038_900,62114289_90_3_1_-2038,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,0.018,,90,48.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2039_897,62114289_90_3_1_-2039,9998,EMPTY,EMPTY,,,,,90,51.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2040_896,62114289_90_3_1_-2040,9998,EMPTY,EMPTY,,,,,90,52.4,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2041_890,62114289_90_3_1_-2041,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,6.198,,90,48.5,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2042_870,62114289_90_3_1_-2042,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.155,,90,49.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2042_871,62114289_90_3_1_-2042,7935,BOREOMYSIS ARCTICA,MYSID,119962,81,0.63,,90,49.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2042_872,62114289_90_3_1_-2042,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,90,0.099,,90,49.2,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
62114289_90_3_1_-2043_874,62114289_90_3_1_-2043,4949,ANNELIDA,ANNELID,882,,0.11,1,90,45.7,2019,62114289,SFA3,451,461,60,48.1529,67,15.6602
