"ContentKey","FishKey","Prey_OS_ID","ScientificName_W","CommonName_DB","Prey_Detail_Code","PreyWt","Prey_Count","OS_ID","Length","Year","Trawl_ID","Study.Area","Start.Depth","End.Depth","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","Phylum","Order","region","pred.name","depth","length.range","sampled.stomach"
"62114187_90_3_1_-1677_270","62114187_90_3_1_-1677",808,"Cottidae","SCULPINS",88,17.623,1,90,38.6,2019,62114187,"SFA2EX",261,262,64,47.7399,61,22.923,"Chordata","Perciformes","EAZ","Skate","200-300 m","36-40",1
"62114187_90_3_1_-1678_263","62114187_90_3_1_-1678",7211,"Rhachotropis aculeata","GAMMARID AMPHIPOD",NA,0.243,1,90,22.1,2019,62114187,"SFA2EX",261,262,64,47.7399,61,22.923,"Arthropoda","Amphipoda","EAZ","Skate","200-300 m","21-25",1
"62114190_892_3_1_-1686_1306","62114190_892_3_1_-1686",6967,"Themisto","HYPERID AMPHIPOD",81,0.181,NA,892,12.4,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,"Arthropoda","Amphipoda","EAZ","Greenland halibut","100-200 m","11-15",1
"62114190_892_3_1_-1687_1304","62114190_892_3_1_-1687",6967,"Themisto","HYPERID AMPHIPOD",NA,0.05,1,892,11.9,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,"Arthropoda","Amphipoda","EAZ","Greenland halibut","100-200 m","11-15",1
"62114190_892_3_1_-1688_1303","62114190_892_3_1_-1688",6967,"Themisto","HYPERID AMPHIPOD",NA,0.016,1,892,11.5,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,"Arthropoda","Amphipoda","EAZ","Greenland halibut","100-200 m","11-15",1
"62114190_892_3_1_-1689_1301","62114190_892_3_1_-1689",6967,"Themisto","HYPERID AMPHIPOD",NA,0.075,2,892,10.6,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,"Arthropoda","Amphipoda","EAZ","Greenland halibut","100-200 m","6-10",1
"62114190_892_3_1_-1690_1300","62114190_892_3_1_-1690",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.065,NA,892,10.3,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,NA,NA,"EAZ","Greenland halibut","100-200 m","6-10",1
"62114190_892_3_1_-1691_1298","62114190_892_3_1_-1691",6967,"Themisto","HYPERID AMPHIPOD",NA,0.079,2,892,10.8,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,"Arthropoda","Amphipoda","EAZ","Greenland halibut","100-200 m","6-10",1
"62114190_90_3_1_-1682_1294","62114190_90_3_1_-1682",4950,"Polychaeta","POLYCHAETE",81,0.893,NA,90,17.5,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,"Annelida",NA,"EAZ","Skate","100-200 m","16-20",1
"62114190_90_3_1_-1683_1307","62114190_90_3_1_-1683",9998,"Empty","EMPTY",NA,NA,NA,90,16.5,2019,62114190,"SFA2EX",184,181,65,0.3032,62,36.5648,NA,NA,"EAZ","Skate","100-200 m","16-20",1
"62114192_90_3_1_-1692_969","62114192_90_3_1_-1692",4545,"Cephalopoda","CEPHALOPOD",81,0.031,NA,90,25.4,2019,62114192,"SFA2EX",276,289,64,39.7068,63,4.8382,"Mollusca",NA,"EAZ","Skate","200-300 m","21-25",1
"62114192_90_3_1_-1693_954","62114192_90_3_1_-1693",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,0.299,NA,90,30.3,2019,62114192,"SFA2EX",276,289,64,39.7068,63,4.8382,"Pisces",NA,"EAZ","Skate","200-300 m","26-30",1
"62114194_90_3_1_-1694_956","62114194_90_3_1_-1694",6000,"Crustacea","CRUSTACEAN",81,0.137,NA,90,23.5,2019,62114194,"SFA2EX",389,390,64,38.2261,63,24.0016,"Arthropoda",NA,"EAZ","Skate","300-400 m","21-25",1
"62114194_90_3_1_-1695_959","62114194_90_3_1_-1695",4950,"Polychaeta","POLYCHAETE",81,1.374,NA,90,28.1,2019,62114194,"SFA2EX",389,390,64,38.2261,63,24.0016,"Annelida",NA,"EAZ","Skate","300-400 m","26-30",1
"62114195_90_3_1_-1696_952","62114195_90_3_1_-1696",4950,"Polychaeta","POLYCHAETE",81,0.126,NA,90,24.1,2019,62114195,"SFA2EX",363,364,64,33.3499,62,45.8029,"Annelida",NA,"EAZ","Skate","300-400 m","21-25",1
"62114195_90_3_1_-1697_968","62114195_90_3_1_-1697",4846,"Octopoda","OCTOPUS",86,3.023,NA,90,33.8,2019,62114195,"SFA2EX",363,364,64,33.3499,62,45.8029,"Mollusca","Octopoda","EAZ","Skate","300-400 m","31-35",1
"62114196_90_3_1_-1698_963","62114196_90_3_1_-1698",6930,"Amphipoda","AMPHIPOD",81,0.645,NA,90,24.8,2019,62114196,"SFA2EX",300,297,64,20.2808,62,52.3325,"Arthropoda","Amphipoda","EAZ","Skate","200-300 m","21-25",1
"62114197_90_3_1_-1699_967","62114197_90_3_1_-1699",726,"Lycodes","EELPOUT",88,59.24,1,90,46.1,2019,62114197,"SFA2EX",320,323,64,24.208,62,30.0279,"Chordata","Perciformes","EAZ","Skate","300-400 m","46-50",1
"62114197_90_3_1_-1700_972","62114197_90_3_1_-1700",8111,"Pandalus borealis","SHRIMP",NA,5.476,1,90,42.6,2019,62114197,"SFA2EX",320,323,64,24.208,62,30.0279,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","41-45",1
"62114197_90_3_1_-1701_975","62114197_90_3_1_-1701",10011,"Unidentifiable Decapodiformes","SQUID",81,29.993,NA,90,44.3,2019,62114197,"SFA2EX",320,323,64,24.208,62,30.0279,"Mollusca","Decapodiformes","EAZ","Skate","300-400 m","41-45",1
"62114200_90_3_1_-1702_1261","62114200_90_3_1_-1702",6930,"Amphipoda","AMPHIPOD",81,0.052,NA,90,24.6,2019,62114200,"SFA2EX",340,339,64,24.613,61,47.0597,"Arthropoda","Amphipoda","EAZ","Skate","300-400 m","21-25",1
"62114201_90_3_1_-1706_236","62114201_90_3_1_-1706",10560,"Mysida","MYSID",NA,0.013,1,90,15.4,2019,62114201,"SFA2EX",343,343,64,22.9333,61,1.0875,"Arthropoda","Mysida","EAZ","Skate","300-400 m","11-15",1
"62114205_90_3_1_-1715_1310","62114205_90_3_1_-1715",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,0.835,NA,90,35,2019,62114205,"SFA2EX",243,239,64,11.3842,61,53.8629,"Pisces",NA,"EAZ","Skate","200-300 m","31-35",1
"62114205_90_3_1_-1716_1322","62114205_90_3_1_-1716",7389,"Anonyx","GAMMARID AMPHIPOD",NA,0.763,1,90,27.3,2019,62114205,"SFA2EX",243,239,64,11.3842,61,53.8629,"Arthropoda","Amphipoda","EAZ","Skate","200-300 m","26-30",1
"62114207_90_3_1_-1717_1345","62114207_90_3_1_-1717",4950,"Polychaeta","POLYCHAETE",81,2.88,NA,90,40.5,2019,62114207,"SFA2EX",134,135,64,7.0613,62,42.3165,"Annelida",NA,"EAZ","Skate","100-200 m","36-40",1
"62114208_90_3_1_-1718_1326","62114208_90_3_1_-1718",4950,"Polychaeta","POLYCHAETE",81,3.782,NA,90,38.1,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,"Annelida",NA,"EAZ","Skate","300-400 m","36-40",1
"62114208_90_3_1_-1719_1315","62114208_90_3_1_-1719",6967,"Themisto","HYPERID AMPHIPOD",81,0.096,NA,90,39.4,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,"Arthropoda","Amphipoda","EAZ","Skate","300-400 m","36-40",1
"62114208_90_3_1_-1720_1336","62114208_90_3_1_-1720",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,3.218,NA,90,45.4,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,"Pisces",NA,"EAZ","Skate","300-400 m","41-45",1
"62114208_90_3_1_-1721_1330","62114208_90_3_1_-1721",4545,"Cephalopoda","CEPHALOPOD",81,0.06,NA,90,42.2,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,"Mollusca",NA,"EAZ","Skate","300-400 m","41-45",1
"62114208_90_3_1_-1722_1325","62114208_90_3_1_-1722",9998,"Empty","EMPTY",NA,NA,NA,90,39.4,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,NA,NA,"EAZ","Skate","300-400 m","36-40",1
"62114208_90_3_1_-1723_1309","62114208_90_3_1_-1723",9998,"Empty","EMPTY",NA,NA,NA,90,40.9,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,NA,NA,"EAZ","Skate","300-400 m","36-40",1
"62114208_90_3_1_-1724_1340","62114208_90_3_1_-1724",6000,"Crustacea","CRUSTACEAN",81,0.049,NA,90,37.5,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,"Arthropoda",NA,"EAZ","Skate","300-400 m","36-40",1
"62114208_90_3_1_-1725_1320","62114208_90_3_1_-1725",8112,"Pandalus montagui","SHRIMP",NA,5.373,1,90,26.8,2019,62114208,"SFA2EX",324,322,64,10.4584,63,25.0238,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","26-30",1
"62114209_90_3_1_-1712_631","62114209_90_3_1_-1712",9998,"Empty","EMPTY",NA,NA,NA,90,36.5,2019,62114209,"SFA2EX",322,319,64,2.0955,63,25.2934,NA,NA,"EAZ","Skate","300-400 m","36-40",1
"62114209_90_3_1_-1713_626","62114209_90_3_1_-1713",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.257,NA,90,25.2,2019,62114209,"SFA2EX",322,319,64,2.0955,63,25.2934,NA,NA,"EAZ","Skate","300-400 m","21-25",1
"62114209_90_3_1_-1714_637","62114209_90_3_1_-1714",4950,"Polychaeta","POLYCHAETE",81,0.952,NA,90,23.3,2019,62114209,"SFA2EX",322,319,64,2.0955,63,25.2934,"Annelida",NA,"EAZ","Skate","300-400 m","21-25",1
"62114210_90_3_1_-1726_802","62114210_90_3_1_-1726",6000,"Crustacea","CRUSTACEAN",81,0.503,NA,90,18.3,2019,62114210,"SFA2EX",230,234,63,53.0972,63,31.2296,"Arthropoda",NA,"EAZ","Skate","200-300 m","16-20",1
"62114210_90_3_1_-1727_804","62114210_90_3_1_-1727",9998,"Empty","EMPTY",NA,NA,NA,90,29.2,2019,62114210,"SFA2EX",230,234,63,53.0972,63,31.2296,NA,NA,"EAZ","Skate","200-300 m","26-30",1
"62114210_90_3_1_-1728_812","62114210_90_3_1_-1728",6960,"Hyperiidae","HYPERID AMPHIPOD (FAMILY)",NA,0.165,1,90,36.1,2019,62114210,"SFA2EX",230,234,63,53.0972,63,31.2296,"Arthropoda","Amphipoda","EAZ","Skate","200-300 m","36-40",1
"62114210_90_3_1_-1729_808","62114210_90_3_1_-1729",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,0.058,NA,90,35.9,2019,62114210,"SFA2EX",230,234,63,53.0972,63,31.2296,"Pisces",NA,"EAZ","Skate","200-300 m","31-35",1
"62114213_90_3_1_-1731_1167","62114213_90_3_1_-1731",8020,"","SHRIMP/SHRIMP SAMPLE",81,3.383,NA,90,31.2,2019,62114213,"SFA2EX",274,278,63,30.6367,62,37.7747,"Arthropoda","Decapoda","EAZ","Skate","200-300 m","31-35",1
"62114215_90_3_1_-1732_1168","62114215_90_3_1_-1732",6000,"Crustacea","CRUSTACEAN",81,0.688,NA,90,27.8,2019,62114215,"SFA2EX",234,238,63,17.5021,62,52.2863,"Arthropoda",NA,"EAZ","Skate","200-300 m","26-30",1
"62114224_90_3_1_-1831_129","62114224_90_3_1_-1831",6000,"Crustacea","CRUSTACEAN",81,3.255,NA,90,28.9,2019,62114224,"RISA",263,271,62,3.9559,64,28.8405,"Arthropoda",NA,"EAZ","Skate","200-300 m","26-30",1
"62114230_89_3_1_-1850_49","62114230_89_3_1_-1850",6000,"Crustacea","CRUSTACEAN",81,0.59,NA,89,24.9,2019,62114230,"RISA",289,299,61,59.489,64,44.3115,"Arthropoda",NA,"EAZ","Skate","200-300 m","21-25",1
"62114234_794_3_1_-1876_242","62114234_794_3_1_-1876",6967,"Themisto","HYPERID AMPHIPOD",NA,1.861,101,794,17.8,2019,62114234,"RISA",559,562,61,51.5415,63,57.2668,"Arthropoda","Amphipoda","EAZ","Redfish","500-750 m","16-20",1
"62114234_794_3_1_-1877_241","62114234_794_3_1_-1877",6967,"Themisto","HYPERID AMPHIPOD",81,0.102,NA,794,24.1,2019,62114234,"RISA",559,562,61,51.5415,63,57.2668,"Arthropoda","Amphipoda","EAZ","Redfish","500-750 m","21-25",1
"62114234_794_3_1_-1878_245","62114234_794_3_1_-1878",6967,"Themisto","HYPERID AMPHIPOD",NA,14.223,703,794,25.8,2019,62114234,"RISA",559,562,61,51.5415,63,57.2668,"Arthropoda","Amphipoda","EAZ","Redfish","500-750 m","21-25",1
"62114235_90_3_1_-1879_97","62114235_90_3_1_-1879",8111,"Pandalus borealis","SHRIMP",NA,4.201,1,90,33.1,2019,62114235,"RISA",366,387,61,54.2003,64,22.8862,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","31-35",1
"62114235_90_3_1_-1880_101","62114235_90_3_1_-1880",4545,"Cephalopoda","CEPHALOPOD",81,0.247,NA,90,43.7,2019,62114235,"RISA",366,387,61,54.2003,64,22.8862,"Mollusca",NA,"EAZ","Skate","300-400 m","41-45",1
"62114235_90_3_1_-1881_100","62114235_90_3_1_-1881",8111,"Pandalus borealis","SHRIMP",NA,8.182,1,90,33,2019,62114235,"RISA",366,387,61,54.2003,64,22.8862,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","31-35",1
"62114235_90_3_1_-1882_103","62114235_90_3_1_-1882",8111,"Pandalus borealis","SHRIMP",NA,8.436,1,90,28.8,2019,62114235,"RISA",366,387,61,54.2003,64,22.8862,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","26-30",1
"62114235_90_3_1_-1883_65","62114235_90_3_1_-1883",8020,"","SHRIMP/SHRIMP SAMPLE",81,2.298,NA,90,34.4,2019,62114235,"RISA",366,387,61,54.2003,64,22.8862,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","31-35",1
"62114237_794_3_1_-1890_317","62114237_794_3_1_-1890",9998,"Empty","EMPTY",NA,NA,NA,794,20.2,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,NA,NA,"EAZ","Redfish","400-500 m","16-20",1
"62114237_794_3_1_-1891_316","62114237_794_3_1_-1891",9998,"Empty","EMPTY",NA,NA,NA,794,24.8,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,NA,NA,"EAZ","Redfish","400-500 m","21-25",1
"62114237_892_3_1_-1884_320","62114237_892_3_1_-1884",9998,"Empty","EMPTY",NA,NA,NA,892,30.4,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,NA,NA,"EAZ","Greenland halibut","400-500 m","26-30",1
"62114237_892_3_1_-1885_339","62114237_892_3_1_-1885",813,"Triglops","MAILED SCULPINS",88,3.902,1,892,42.1,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Chordata","Perciformes","EAZ","Greenland halibut","400-500 m","41-45",1
"62114237_892_3_1_-1886_323","62114237_892_3_1_-1886",815,"Triglops nybelini","ARCTIC MAILED SCULPIN",88,3.316,1,892,50.1,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Chordata","Perciformes","EAZ","Greenland halibut","400-500 m","46-50",1
"62114237_892_3_1_-1887_342","62114237_892_3_1_-1887",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,12.259,NA,892,48.4,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","46-50",1
"62114237_90_3_1_-1892_343","62114237_90_3_1_-1892",8111,"Pandalus borealis","SHRIMP",NA,14.129,1,90,39.6,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Arthropoda","Decapoda","EAZ","Skate","400-500 m","36-40",1
"62114237_90_3_1_-1893_330","62114237_90_3_1_-1893",7389,"Anonyx","GAMMARID AMPHIPOD",NA,1.689,1,90,43,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Arthropoda","Amphipoda","EAZ","Skate","400-500 m","41-45",1
"62114237_90_3_1_-1894_326","62114237_90_3_1_-1894",8020,"","SHRIMP/SHRIMP SAMPLE",81,2.829,NA,90,49.7,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Arthropoda","Decapoda","EAZ","Skate","400-500 m","46-50",1
"62114237_90_3_1_-1895_1924","62114237_90_3_1_-1895",8111,"Pandalus borealis","SHRIMP",NA,7.667,1,90,45.3,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Arthropoda","Decapoda","EAZ","Skate","400-500 m","41-45",1
"62114237_90_3_1_-1896_322","62114237_90_3_1_-1896",8020,"","SHRIMP/SHRIMP SAMPLE",81,9.701,NA,90,47.4,2019,62114237,"RISA",472,475,61,44.0776,64,1.5044,"Arthropoda","Decapoda","EAZ","Skate","400-500 m","46-50",1
"62114239_90_3_1_-1900_1699","62114239_90_3_1_-1900",9998,"Empty","EMPTY",NA,NA,NA,90,40.3,2019,62114239,"RISA",233,238,61,35.5781,64,17.4358,NA,NA,"EAZ","Skate","200-300 m","36-40",1
"62114239_90_3_1_-1901_1703","62114239_90_3_1_-1901",8020,"","SHRIMP/SHRIMP SAMPLE",81,4.034,NA,90,45.5,2019,62114239,"RISA",233,238,61,35.5781,64,17.4358,"Arthropoda","Decapoda","EAZ","Skate","200-300 m","41-45",1
"62114239_90_3_1_-1902_1709","62114239_90_3_1_-1902",815,"Triglops nybelini","ARCTIC MAILED SCULPIN",88,1.304,1,90,45.4,2019,62114239,"RISA",233,238,61,35.5781,64,17.4358,"Chordata","Perciformes","EAZ","Skate","200-300 m","41-45",1
"62114239_90_3_1_-1903_1700","62114239_90_3_1_-1903",8111,"Pandalus borealis","SHRIMP",NA,6.073,1,90,41.1,2019,62114239,"RISA",233,238,61,35.5781,64,17.4358,"Arthropoda","Decapoda","EAZ","Skate","200-300 m","41-45",1
"62114239_90_3_1_-1904_1704","62114239_90_3_1_-1904",4545,"Cephalopoda","CEPHALOPOD",NA,7.516,1,90,44.1,2019,62114239,"RISA",233,238,61,35.5781,64,17.4358,"Mollusca",NA,"EAZ","Skate","200-300 m","41-45",1
"62114241_892_3_1_-1905_987","62114241_892_3_1_-1905",8111,"Pandalus borealis","SHRIMP",81,16.454,NA,892,47.1,2019,62114241,"RISA",361,357,61,35.4411,64,4.7689,"Arthropoda","Decapoda","EAZ","Greenland halibut","300-400 m","46-50",1
"62114241_892_3_1_-1906_983","62114241_892_3_1_-1906",8020,"","SHRIMP/SHRIMP SAMPLE",81,13.262,NA,892,47.9,2019,62114241,"RISA",361,357,61,35.4411,64,4.7689,"Arthropoda","Decapoda","EAZ","Greenland halibut","300-400 m","46-50",1
"62114241_892_3_1_-1907_990","62114241_892_3_1_-1907",8111,"Pandalus borealis","SHRIMP",NA,16.1,2,892,46.7,2019,62114241,"RISA",361,357,61,35.4411,64,4.7689,"Arthropoda","Decapoda","EAZ","Greenland halibut","300-400 m","46-50",1
"62114241_90_3_1_-1911_982","62114241_90_3_1_-1911",8020,"","SHRIMP/SHRIMP SAMPLE",81,15.454,NA,90,39.1,2019,62114241,"RISA",361,357,61,35.4411,64,4.7689,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","36-40",1
"62114241_90_3_1_-1912_984","62114241_90_3_1_-1912",8020,"","SHRIMP/SHRIMP SAMPLE",81,5.937,NA,90,46,2019,62114241,"RISA",361,357,61,35.4411,64,4.7689,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","46-50",1
"62114241_90_3_1_-1913_989","62114241_90_3_1_-1913",9998,"Empty","EMPTY",NA,NA,NA,90,41.4,2019,62114241,"RISA",361,357,61,35.4411,64,4.7689,NA,NA,"EAZ","Skate","300-400 m","41-45",1
"62114251_892_3_1_-1920_1158","62114251_892_3_1_-1920",8020,"","SHRIMP/SHRIMP SAMPLE",81,0.821,NA,892,60.5,2019,62114251,"RISA",376,377,60,31.368,63,23.1372,"Arthropoda","Decapoda","EAZ","Greenland halibut","300-400 m","56-60",1
"62114251_90_3_1_-1915_1144","62114251_90_3_1_-1915",9998,"Empty","EMPTY",NA,NA,NA,90,40.4,2019,62114251,"RISA",376,377,60,31.368,63,23.1372,NA,NA,"EAZ","Skate","300-400 m","36-40",1
"62114251_90_3_1_-1916_1149","62114251_90_3_1_-1916",10011,"Unidentifiable Decapodiformes","SQUID",81,21.1,NA,90,50.1,2019,62114251,"RISA",376,377,60,31.368,63,23.1372,"Mollusca","Decapodiformes","EAZ","Skate","300-400 m","46-50",1
"62114251_90_3_1_-1917_1147","62114251_90_3_1_-1917",8111,"Pandalus borealis","SHRIMP",NA,8.586,1,90,47.3,2019,62114251,"RISA",376,377,60,31.368,63,23.1372,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","46-50",1
"62114251_90_3_1_-1918_1150","62114251_90_3_1_-1918",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,36.392,NA,90,49.1,2019,62114251,"RISA",376,377,60,31.368,63,23.1372,"Pisces",NA,"EAZ","Skate","300-400 m","46-50",1
"62114251_90_3_1_-1919_1146","62114251_90_3_1_-1919",9998,"Empty","EMPTY",NA,NA,NA,90,41.1,2019,62114251,"RISA",376,377,60,31.368,63,23.1372,NA,NA,"EAZ","Skate","300-400 m","41-45",1
"62114252_794_3_1_-1943_1411","62114252_794_3_1_-1943",8111,"Pandalus borealis","SHRIMP",NA,8.3,1,794,34.9,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Redfish","300-400 m","31-35",1
"62114252_892_3_1_-1939_1412","62114252_892_3_1_-1939",8074,"Eualus","SHRIMP",NA,3.216,1,892,60.9,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Greenland halibut","300-400 m","56-60",1
"62114252_892_3_1_-1940_1402","62114252_892_3_1_-1940",9998,"Empty","EMPTY",NA,NA,NA,892,54.5,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,NA,NA,"EAZ","Greenland halibut","300-400 m","51-55",1
"62114252_892_3_1_-1941_1418","62114252_892_3_1_-1941",8111,"Pandalus borealis","SHRIMP",NA,6.446,1,892,51.2,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Greenland halibut","300-400 m","51-55",1
"62114252_892_3_1_-1942_1425","62114252_892_3_1_-1942",8020,"","SHRIMP/SHRIMP SAMPLE",81,12.256,NA,892,52.4,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Greenland halibut","300-400 m","51-55",1
"62114252_90_3_1_-1971_1375","62114252_90_3_1_-1971",8020,"","SHRIMP/SHRIMP SAMPLE",81,41.395,NA,90,42.4,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","41-45",1
"62114252_90_3_1_-1972_1369","62114252_90_3_1_-1972",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,8.56,NA,90,45,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Pisces",NA,"EAZ","Skate","300-400 m","41-45",1
"62114252_90_3_1_-1973_1379","62114252_90_3_1_-1973",4950,"Polychaeta","POLYCHAETE",81,0.587,NA,90,42.1,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Annelida",NA,"EAZ","Skate","300-400 m","41-45",1
"62114252_90_3_1_-1974_1368","62114252_90_3_1_-1974",9998,"Empty","EMPTY",NA,NA,NA,90,50.1,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,NA,NA,"EAZ","Skate","300-400 m","46-50",1
"62114252_90_3_1_-1975_1403","62114252_90_3_1_-1975",8020,"","SHRIMP/SHRIMP SAMPLE",81,26.876,NA,90,48.1,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","46-50",1
"62114252_90_3_1_-1976_1364","62114252_90_3_1_-1976",4950,"Polychaeta","POLYCHAETE",81,0.885,NA,90,30.8,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Annelida",NA,"EAZ","Skate","300-400 m","26-30",1
"62114252_90_3_1_-1977_1376","62114252_90_3_1_-1977",8020,"","SHRIMP/SHRIMP SAMPLE",81,3.805,NA,90,35.8,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","31-35",1
"62114252_90_3_1_-1978_1398","62114252_90_3_1_-1978",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,0.282,NA,90,46.2,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Pisces",NA,"EAZ","Skate","300-400 m","46-50",1
"62114252_90_3_1_-1979_1408","62114252_90_3_1_-1979",8020,"","SHRIMP/SHRIMP SAMPLE",81,18.351,NA,90,46.4,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,"Arthropoda","Decapoda","EAZ","Skate","300-400 m","46-50",1
"62114252_90_3_1_-1980_1363","62114252_90_3_1_-1980",9998,"Empty","EMPTY",NA,NA,NA,90,33.7,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,NA,NA,"EAZ","Skate","300-400 m","31-35",1
"62114252_90_3_1_-1981_1397","62114252_90_3_1_-1981",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.966,NA,90,46,2019,62114252,"RISA",390,386,60,33.2542,63,42.2462,NA,NA,"EAZ","Skate","300-400 m","46-50",1
"62114269_794_3_1_-1984_249","62114269_794_3_1_-1984",6967,"Themisto","HYPERID AMPHIPOD",NA,0.054,1,794,13.3,2019,62114269,"RISA",537,542,61,4.487,65,39.0829,"Arthropoda","Amphipoda","EAZ","Redfish","500-750 m","11-15",1
"62114269_892_3_1_-1985_248","62114269_892_3_1_-1985",9998,"Empty","EMPTY",NA,NA,NA,892,29.1,2019,62114269,"RISA",537,542,61,4.487,65,39.0829,NA,NA,"EAZ","Greenland halibut","500-750 m","26-30",1
"62114269_892_3_1_-1986_252","62114269_892_3_1_-1986",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.305,1,892,30,2019,62114269,"RISA",537,542,61,4.487,65,39.0829,"Arthropoda","Mysida","EAZ","Greenland halibut","500-750 m","26-30",1
"62114269_892_3_1_-1987_251","62114269_892_3_1_-1987",6000,"Crustacea","CRUSTACEAN",81,0.167,NA,892,29.8,2019,62114269,"RISA",537,542,61,4.487,65,39.0829,"Arthropoda",NA,"EAZ","Greenland halibut","500-750 m","26-30",1
"62114269_892_3_1_-1988_254","62114269_892_3_1_-1988",10011,"Unidentifiable Decapodiformes","SQUID",NA,3.745,1,892,19,2019,62114269,"RISA",537,542,61,4.487,65,39.0829,"Mollusca","Decapodiformes","EAZ","Greenland halibut","500-750 m","16-20",1
"62114269_90_3_1_-1982_255","62114269_90_3_1_-1982",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.044,1,90,35.8,2019,62114269,"RISA",537,542,61,4.487,65,39.0829,"Arthropoda","Mysida","EAZ","Skate","500-750 m","31-35",1
"62114269_90_3_1_-1983_260","62114269_90_3_1_-1983",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,2.059,3,90,48.9,2019,62114269,"RISA",537,542,61,4.487,65,39.0829,"Arthropoda","Mysida","EAZ","Skate","500-750 m","46-50",1
"62114272_892_3_1_-1990_299","62114272_892_3_1_-1990",8112,"Pandalus montagui","SHRIMP",NA,7.3,1,892,66.8,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda","Decapoda","WAZ","Greenland halibut","400-500 m","66-70",1
