"ContentKey","FishKey","Prey_OS_ID","ScientificName_W","CommonName_DB","Prey_Detail_Code","PreyWt","Prey_Count","OS_ID","Length","Year","Trawl_ID","Study.Area","Start.Depth","End.Depth","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","Phylum","Order","region","pred.name","depth","length.range"
"62114289_794_3_1_-2009_881","62114289_794_3_1_-2009",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,1.004,2,794,21.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Mysida","WAZ","Redfish","400-500 m","21-25"
"62114289_794_3_1_-2009_882","62114289_794_3_1_-2009",7933,"Boreomysis","MYSID",81,0.968,NA,794,21.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Mysida","WAZ","Redfish","400-500 m","21-25"
"62114289_794_3_1_-2010_877","62114289_794_3_1_-2010",6000,"Crustacea","CRUSTACEAN",81,0.053,NA,794,22.8,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Redfish","400-500 m","21-25"
"62114289_90_3_1_-2011_915","62114289_90_3_1_-2011",4545,"Cephalopoda","CEPHALOPOD",81,0.183,NA,90,31.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Mollusca",NA,"WAZ","Skate","400-500 m","31-35"
"62114289_90_3_1_-2011_916","62114289_90_3_1_-2011",6000,"Crustacea","CRUSTACEAN",81,6.466,NA,90,31.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","31-35"
"62114289_90_3_1_-2011_917","62114289_90_3_1_-2011",4949,"Annelida","ANNELID",81,0.267,NA,90,31.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","31-35"
"62114289_90_3_1_-2011_918","62114289_90_3_1_-2011",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.674,NA,90,31.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","31-35"
"62114289_90_3_1_-2012_919","62114289_90_3_1_-2012",4950,"Polychaeta","POLYCHAETE",81,0.4,NA,90,34.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","31-35"
"62114289_90_3_1_-2013_901","62114289_90_3_1_-2013",8055,"Pasiphaea","SHRIMP",NA,8.898,1,90,42.5,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2013_902","62114289_90_3_1_-2013",8020,"","SHRIMP/SHRIMP SAMPLE",81,8.41,NA,90,42.5,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2014_912","62114289_90_3_1_-2014",8112,"Pandalus montagui","SHRIMP",NA,4.686,1,90,40.7,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2014_913","62114289_90_3_1_-2014",8110,"Pandalus","SHRIMP",81,3.124,NA,90,40.7,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2015_924","62114289_90_3_1_-2015",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,4.909,NA,90,42.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2015_925","62114289_90_3_1_-2015",6000,"Crustacea","CRUSTACEAN",81,0.099,NA,90,42.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2015_926","62114289_90_3_1_-2015",4950,"Polychaeta","POLYCHAETE",81,0.049,NA,90,42.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2015_927","62114289_90_3_1_-2015",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,8.313,NA,90,42.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2016_935","62114289_90_3_1_-2016",6000,"Crustacea","CRUSTACEAN",81,4.96,NA,90,41,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2016_936","62114289_90_3_1_-2016",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,4.988,NA,90,41,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2017_873","62114289_90_3_1_-2017",9998,"Empty","EMPTY",NA,NA,NA,90,40.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2018_909","62114289_90_3_1_-2018",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,8.084,NA,90,39.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2018_910","62114289_90_3_1_-2018",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,90,39.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2018_911","62114289_90_3_1_-2018",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,90,39.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2019_908","62114289_90_3_1_-2019",9998,"Empty","EMPTY",NA,NA,NA,90,45.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2020_888","62114289_90_3_1_-2020",8020,"","SHRIMP/SHRIMP SAMPLE",81,1.851,NA,90,34.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","31-35"
"62114289_90_3_1_-2020_889","62114289_90_3_1_-2020",10097,"Neohela monstrosa","GAMMARID AMPHIPOD",NA,0.812,1,90,34.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Amphipoda","WAZ","Skate","400-500 m","31-35"
"62114289_90_3_1_-2021_886","62114289_90_3_1_-2021",8020,"","SHRIMP/SHRIMP SAMPLE",81,2.653,NA,90,40.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2021_887","62114289_90_3_1_-2021",4950,"Polychaeta","POLYCHAETE",81,5.194,NA,90,40.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2022_878","62114289_90_3_1_-2022",4545,"Cephalopoda","CEPHALOPOD",86,0.197,NA,90,56.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Mollusca",NA,"WAZ","Skate","400-500 m","56-60"
"62114289_90_3_1_-2022_879","62114289_90_3_1_-2022",8020,"","SHRIMP/SHRIMP SAMPLE",81,9.303,NA,90,56.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","56-60"
"62114289_90_3_1_-2023_895","62114289_90_3_1_-2023",8111,"Pandalus borealis","SHRIMP",81,3.38,NA,90,53.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2024_875","62114289_90_3_1_-2024",4950,"Polychaeta","POLYCHAETE",81,0.189,NA,90,36.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2024_876","62114289_90_3_1_-2024",8111,"Pandalus borealis","SHRIMP",8,3.787,1,90,36.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2025_920","62114289_90_3_1_-2025",6000,"Crustacea","CRUSTACEAN",81,2.5,NA,90,36.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","36-40"
"62114289_90_3_1_-2026_921","62114289_90_3_1_-2026",6967,"Themisto","HYPERID AMPHIPOD",81,1.984,NA,90,41.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Amphipoda","WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2026_922","62114289_90_3_1_-2026",8020,"","SHRIMP/SHRIMP SAMPLE",81,0.874,NA,90,41.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2026_923","62114289_90_3_1_-2026",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,3.842,NA,90,41.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2027_883","62114289_90_3_1_-2027",6000,"Crustacea","CRUSTACEAN",81,0.044,NA,90,41.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2027_884","62114289_90_3_1_-2027",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,2.156,NA,90,41.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2028_898","62114289_90_3_1_-2028",8138,"Argis dentata","SHRIMP",NA,12.148,1,90,43,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","41-45"
"62114289_90_3_1_-2029_903","62114289_90_3_1_-2029",8020,"","SHRIMP/SHRIMP SAMPLE",81,10.774,NA,90,52.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2030_904","62114289_90_3_1_-2030",6000,"Crustacea","CRUSTACEAN",81,0.906,NA,90,50.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2030_905","62114289_90_3_1_-2030",4545,"Cephalopoda","CEPHALOPOD",81,0.129,NA,90,50.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Mollusca",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2030_906","62114289_90_3_1_-2030",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,2.855,NA,90,50.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2031_914","62114289_90_3_1_-2031",6000,"Crustacea","CRUSTACEAN",81,0.034,NA,90,49.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2032_928","62114289_90_3_1_-2032",6000,"Crustacea","CRUSTACEAN",81,1.29,NA,90,50.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2033_867","62114289_90_3_1_-2033",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",90,0.272,NA,90,47.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2033_868","62114289_90_3_1_-2033",6000,"Crustacea","CRUSTACEAN",81,0.135,NA,90,47.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2033_869","62114289_90_3_1_-2033",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,2.212,NA,90,47.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2034_885","62114289_90_3_1_-2034",9998,"Empty","EMPTY",NA,NA,NA,90,52.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2035_891","62114289_90_3_1_-2035",8111,"Pandalus borealis","SHRIMP",81,0.425,NA,90,47.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2035_892","62114289_90_3_1_-2035",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,6.155,NA,90,47.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2035_893","62114289_90_3_1_-2035",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,9.652,NA,90,47.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2035_894","62114289_90_3_1_-2035",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,90,47.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2036_929","62114289_90_3_1_-2036",726,"Lycodes","EELPOUT",NA,61.448,1,90,51.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Chordata","Perciformes","WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2036_930","62114289_90_3_1_-2036",726,"Lycodes","EELPOUT",88,0,NA,90,51.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Chordata","Perciformes","WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2036_931","62114289_90_3_1_-2036",726,"Lycodes","EELPOUT",88,0,NA,90,51.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Chordata","Perciformes","WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2036_932","62114289_90_3_1_-2036",8530,"Ophiuroidea","BRITTLE STAR",81,3.722,NA,90,51.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Echinodermata",NA,"WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2036_933","62114289_90_3_1_-2036",8530,"Ophiuroidea","BRITTLE STAR",81,3.082,NA,90,51.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Echinodermata",NA,"WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2036_934","62114289_90_3_1_-2036",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",90,0.64,NA,90,51.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2037_907","62114289_90_3_1_-2037",8020,"","SHRIMP/SHRIMP SAMPLE",81,0.11,NA,90,47.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2038_899","62114289_90_3_1_-2038",6000,"Crustacea","CRUSTACEAN",81,1.518,NA,90,48.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2038_900","62114289_90_3_1_-2038",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,0.018,NA,90,48.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2039_897","62114289_90_3_1_-2039",9998,"Empty","EMPTY",NA,NA,NA,90,51.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2040_896","62114289_90_3_1_-2040",9998,"Empty","EMPTY",NA,NA,NA,90,52.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","51-55"
"62114289_90_3_1_-2041_890","62114289_90_3_1_-2041",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,6.198,NA,90,48.5,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2042_870","62114289_90_3_1_-2042",6000,"Crustacea","CRUSTACEAN",81,0.155,NA,90,49.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2042_871","62114289_90_3_1_-2042",7935,"Boreomysis (Boreomysis) arctica","MYSID",81,0.63,NA,90,49.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Mysida","WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2042_872","62114289_90_3_1_-2042",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",90,0.099,NA,90,49.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","46-50"
"62114289_90_3_1_-2043_874","62114289_90_3_1_-2043",4949,"Annelida","ANNELID",NA,0.11,1,90,45.7,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","41-45"
"62114293_892_3_1_-2044_1073","62114293_892_3_1_-2044",6967,"Themisto","HYPERID AMPHIPOD",81,0.15,NA,892,15.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","11-15"
"62114293_892_3_1_-2045_1074","62114293_892_3_1_-2045",6967,"Themisto","HYPERID AMPHIPOD",81,0.262,NA,892,13.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","11-15"
"62114293_892_3_1_-2046_1072","62114293_892_3_1_-2046",6967,"Themisto","HYPERID AMPHIPOD",81,0.087,NA,892,14.8,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","11-15"
"62114293_892_3_1_-2047_1060","62114293_892_3_1_-2047",9998,"Empty","EMPTY",NA,NA,NA,892,18.5,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","16-20"
"62114293_892_3_1_-2048_1058","62114293_892_3_1_-2048",6967,"Themisto","HYPERID AMPHIPOD",81,0.381,NA,892,19.8,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","16-20"
"62114293_892_3_1_-2048_1059","62114293_892_3_1_-2048",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.082,1,892,19.8,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","16-20"
"62114293_892_3_1_-2049_1061","62114293_892_3_1_-2049",6967,"Themisto","HYPERID AMPHIPOD",NA,0.055,1,892,19.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","16-20"
"62114293_892_3_1_-2049_1062","62114293_892_3_1_-2049",6000,"Crustacea","CRUSTACEAN",81,0.062,NA,892,19.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda",NA,"WAZ","Greenland halibut","300-400 m","16-20"
"62114293_892_3_1_-2049_1063","62114293_892_3_1_-2049",4769,"Gonatus","SQUID",NA,2.062,1,892,19.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Mollusca","Oegopsida","WAZ","Greenland halibut","300-400 m","16-20"
"62114293_892_3_1_-2050_1064","62114293_892_3_1_-2050",4769,"Gonatus","SQUID",NA,1.5,1,892,23.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Mollusca","Oegopsida","WAZ","Greenland halibut","300-400 m","21-25"
"62114293_892_3_1_-2051_1066","62114293_892_3_1_-2051",8112,"Pandalus montagui","SHRIMP",NA,2.732,1,892,25.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","21-25"
"62114293_892_3_1_-2052_1068","62114293_892_3_1_-2052",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.287,1,892,25.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","21-25"
"62114293_892_3_1_-2052_1069","62114293_892_3_1_-2052",6930,"Amphipoda","AMPHIPOD",81,0.022,NA,892,25.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","21-25"
"62114293_892_3_1_-2052_1070","62114293_892_3_1_-2052",6000,"Crustacea","CRUSTACEAN",81,0.211,NA,892,25.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda",NA,"WAZ","Greenland halibut","300-400 m","21-25"
"62114293_892_3_1_-2052_1071","62114293_892_3_1_-2052",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.543,NA,892,25.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","21-25"
"62114293_892_3_1_-2053_1065","62114293_892_3_1_-2053",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.873,1,892,30.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","26-30"
"62114293_892_3_1_-2054_1056","62114293_892_3_1_-2054",7935,"Boreomysis (Boreomysis) arctica","MYSID",81,0.084,NA,892,30.6,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","26-30"
"62114293_892_3_1_-2054_1057","62114293_892_3_1_-2054",10011,"Unidentifiable Decapodiformes","SQUID",81,0.255,NA,892,30.6,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Mollusca","Decapodiformes","WAZ","Greenland halibut","300-400 m","26-30"
"62114293_892_3_1_-2055_1099","62114293_892_3_1_-2055",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.987,1,892,32.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","31-35"
"62114293_892_3_1_-2056_1104","62114293_892_3_1_-2056",859,"Liparis fabricii","GELATINOUS SEASNAIL",88,2.725,1,892,35.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Chordata","Perciformes","WAZ","Greenland halibut","300-400 m","31-35"
"62114293_892_3_1_-2056_1105","62114293_892_3_1_-2056",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.616,3,892,35.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","31-35"
"62114293_892_3_1_-2057_1076","62114293_892_3_1_-2057",8112,"Pandalus montagui","SHRIMP",NA,7.675,2,892,36.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","36-40"
"62114293_892_3_1_-2057_1077","62114293_892_3_1_-2057",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,8.109,NA,892,36.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Pisces",NA,"WAZ","Greenland halibut","300-400 m","36-40"
"62114293_892_3_1_-2058_1118","62114293_892_3_1_-2058",9998,"Empty","EMPTY",NA,NA,NA,892,38.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","36-40"
"62114293_892_3_1_-2059_1092","62114293_892_3_1_-2059",8111,"Pandalus borealis","SHRIMP",NA,14.917,2,892,45.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","41-45"
"62114293_892_3_1_-2059_1093","62114293_892_3_1_-2059",8110,"Pandalus","SHRIMP",81,5.916,NA,892,45.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","41-45"
"62114293_892_3_1_-2059_1094","62114293_892_3_1_-2059",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,3.688,NA,892,45.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Pisces",NA,"WAZ","Greenland halibut","300-400 m","41-45"
"62114293_892_3_1_-2059_1095","62114293_892_3_1_-2059",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,1.63,NA,892,45.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","41-45"
"62114293_892_3_1_-2060_1120","62114293_892_3_1_-2060",9998,"Empty","EMPTY",NA,NA,NA,892,43.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","41-45"
"62114293_892_3_1_-2061_1119","62114293_892_3_1_-2061",8020,"","SHRIMP/SHRIMP SAMPLE",81,6.571,NA,892,42.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","41-45"
"62114293_892_3_1_-2062_1096","62114293_892_3_1_-2062",7933,"Boreomysis","MYSID",81,0.986,NA,892,46.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","46-50"
"62114293_892_3_1_-2062_1097","62114293_892_3_1_-2062",436,"Gadidae","GADOIDS",88,12.992,1,892,46.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Chordata","Gadiformes","WAZ","Greenland halibut","300-400 m","46-50"
"62114293_892_3_1_-2062_1098","62114293_892_3_1_-2062",436,"Gadidae","GADOIDS",88,12.084,1,892,46.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Chordata","Gadiformes","WAZ","Greenland halibut","300-400 m","46-50"
"62114293_892_3_1_-2063_1108","62114293_892_3_1_-2063",6967,"Themisto","HYPERID AMPHIPOD",NA,0.225,3,892,49.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","46-50"
"62114293_892_3_1_-2063_1109","62114293_892_3_1_-2063",6967,"Themisto","HYPERID AMPHIPOD",81,0.472,NA,892,49.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","46-50"
